run_id,name,state,metrics,created_at,dataset,dpddm.temp,model.hidden_dim,model.mid_layers,model.kernel_size,model.mid_channels,dpddm.data_sample_size,model.reg_weight_factor,_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,Phi-mean,Phi-med,Phi-std,dr_ood,dr_test,dr_train,fpr_id,fpr_train,tpr,_wandb.runtime
7ok7yce0,stellar-sweep-347,finished,"{'Phi-mean': 0.13763999675959349, 'Phi-med': 0.14000000059604645, 'Phi-std': 0.030594612867642187, '_runtime': 971.3225376605988, '_step': 52, '_timestamp': 1740438114.6505888, '_wandb': {'runtime': 971}, 'dr_ood': [0.19179999388754368, 0.03299636289965283], 'dr_test': [0.13539999660104513, 0.03004729517397452], 'dr_train': [0.13459999684244395, 0.03210669651722581], 'fpr_id': 0.14, 'fpr_train': 0.13, 'tpr': 0.81, 'train_acc': 0.890025, 'train_loss': 0.8485639698982239, 'val_acc': 0.8568869426751592, 'val_loss': 0.4514572091732814}",2025-02-24T22:45:35Z,cifar10,100,128,4,3,128,50,10,971.3225376605988,52.0,1740438114.6505888,0.890025,0.8485639698982239,0.8568869426751592,0.4514572091732814,0.13763999675959349,0.14000000059604645,0.030594612867642187,"[0.19179999388754368, 0.03299636289965283]","[0.13539999660104513, 0.03004729517397452]","[0.13459999684244395, 0.03210669651722581]",0.14,0.13,0.81,971.0
xxh6np63,glad-sweep-346,finished,"{'Phi-mean': 0.44883998775482176, 'Phi-med': 0.4399999976158142, 'Phi-std': 0.037728695213916856, '_runtime': 1309.6877148151398, '_step': 52, '_timestamp': 1740438360.2239828, '_wandb': {'runtime': 1309}, 'dr_ood': [0.4801999869942665, 0.04431658694936419], 'dr_test': [0.449799987077713, 0.04132747150376188], 'dr_train': [0.4505999884009361, 0.0427509065608345], 'fpr_id': 0.07, 'fpr_train': 0.07, 'tpr': 0.24, 'train_acc': 0.80185, 'train_loss': 31.666308990478516, 'val_acc': 0.7350716560509554, 'val_loss': 0.9489860663748092}",2025-02-24T22:44:03Z,cifar10,10,256,3,5,256,50,1000,1309.6877148151398,52.0,1740438360.2239828,0.80185,31.666308990478516,0.7350716560509554,0.9489860663748092,0.44883998775482176,0.4399999976158142,0.037728695213916856,"[0.4801999869942665, 0.04431658694936419]","[0.449799987077713, 0.04132747150376188]","[0.4505999884009361, 0.0427509065608345]",0.07,0.07,0.24,1309.0
bex77a9i,desert-sweep-345,crashed,"{'_runtime': 2187.5821495056152, '_step': 49, '_timestamp': 1740439220.9684815, 'train_acc': 0.787375, 'train_loss': 15.644936888122558, 'val_acc': 0.7414410828025477, 'val_loss': 0.9585208338537032}",2025-02-24T22:43:45Z,cifar10,10,128,3,5,256,50,1000,2187.5821495056152,49.0,1740439220.9684815,0.787375,15.644936888122558,0.7414410828025477,0.9585208338537032,,,,,,,,,,
qbwy5fu9,atomic-sweep-344,crashed,"{'_runtime': 2174.8811588287354, '_step': 16, '_timestamp': 1740439179.673873, 'train_acc': 0.6552, 'train_loss': 32.0699592376709, 'val_acc': 0.6953622611464968, 'val_loss': 1.307299051315162}",2025-02-24T22:43:16Z,cifar10,100,256,3,5,512,50,1000,2174.8811588287354,16.0,1740439179.673873,0.6552,32.0699592376709,0.6953622611464968,1.307299051315162,,,,,,,,,,
plehrk9l,mild-sweep-343,crashed,"{'_runtime': 2209.650146484375, '_step': 12, '_timestamp': 1740439211.1719255, 'train_acc': 0.641475, 'train_loss': 2.2555653856277464, 'val_acc': 0.6760549363057324, 'val_loss': 0.9184738815210428}",2025-02-24T22:43:13Z,cifar10,1000,512,4,5,512,50,10,2209.650146484375,12.0,1740439211.1719255,0.641475,2.2555653856277464,0.6760549363057324,0.9184738815210428,,,,,,,,,,
bmmgg1wn,silver-sweep-342,crashed,"{'_runtime': 2235.942177295685, '_step': 48, '_timestamp': 1740439235.9691832, 'train_acc': 0.7842, 'train_loss': 4.25455114364624, 'val_acc': 0.767515923566879, 'val_loss': 0.7068144931535053}",2025-02-24T22:43:12Z,cifar10,10,256,2,3,512,50,100,2235.942177295685,48.0,1740439235.9691832,0.7842,4.25455114364624,0.767515923566879,0.7068144931535053,,,,,,,,,,
d1ws0izz,comic-sweep-341,crashed,"{'_runtime': 2327.622272014618, '_step': 10, '_timestamp': 1740439278.092354, 'train_acc': 0.47855, 'train_loss': 2.649126002883911, 'val_acc': 0.4832802547770701, 'val_loss': 1.3503828287883928}",2025-02-24T22:42:23Z,cifar10,1000,512,2,7,1024,50,10,2327.622272014618,10.0,1740439278.092354,0.47855,2.649126002883911,0.4832802547770701,1.3503828287883928,,,,,,,,,,
p2mnzrod,pious-sweep-340,finished,"{'Phi-mean': 0.45323998790979386, 'Phi-med': 0.4599999785423279, 'Phi-std': 0.038469500246427216, '_runtime': 987.2632811069489, '_step': 52, '_timestamp': 1740437909.060739, '_wandb': {'runtime': 987}, 'dr_ood': [0.5029999873042107, 0.04043513181582532], 'dr_test': [0.4501999881863594, 0.034116857873134725], 'dr_train': [0.45579998642206193, 0.044298531059137135], 'fpr_id': 0.03, 'fpr_train': 0.1, 'tpr': 0.44, 'train_acc': 0.782725, 'train_loss': 15.667938665771484, 'val_acc': 0.7750796178343949, 'val_loss': 0.8996581131485617}",2025-02-24T22:41:54Z,cifar10,1,128,3,3,256,50,1000,987.2632811069489,52.0,1740437909.060739,0.782725,15.667938665771484,0.7750796178343949,0.8996581131485617,0.45323998790979386,0.4599999785423279,0.038469500246427216,"[0.5029999873042107, 0.04043513181582532]","[0.4501999881863594, 0.034116857873134725]","[0.45579998642206193, 0.044298531059137135]",0.03,0.1,0.44,987.0
fy3kepb0,dazzling-sweep-339,finished,"{'Phi-mean': 0.3767599889039993, 'Phi-med': 0.3799999952316284, 'Phi-std': 0.03849028668658958, '_runtime': 957.4135961532592, '_step': 52, '_timestamp': 1740437845.650704, '_wandb': {'runtime': 957}, 'dr_ood': [0.4371999880671501, 0.04166725339706681], 'dr_test': [0.3841999891400337, 0.04002948720792582], 'dr_train': [0.3859999892115593, 0.03974921060474163], 'fpr_id': 0.13, 'fpr_train': 0.12, 'tpr': 0.58, 'train_acc': 0.83645, 'train_loss': 31.492161840820312, 'val_acc': 0.7975716560509554, 'val_loss': 0.7541738144911019}",2025-02-24T22:41:20Z,cifar10,1,256,4,5,128,50,1000,957.4135961532592,52.0,1740437845.650704,0.83645,31.492161840820312,0.7975716560509554,0.7541738144911019,0.3767599889039993,0.3799999952316284,0.03849028668658958,"[0.4371999880671501, 0.04166725339706681]","[0.3841999891400337, 0.04002948720792582]","[0.3859999892115593, 0.03974921060474163]",0.13,0.12,0.58,957.0
xjchvn3o,royal-sweep-338,finished,"{'Phi-mean': 0.4459999881982803, 'Phi-med': 0.4399999976158142, 'Phi-std': 0.038647121704233095, '_runtime': 2264.3037824630737, '_step': 52, '_timestamp': 1740439151.2335024, '_wandb': {'runtime': 2264}, 'dr_ood': [0.4805999875068664, 0.03893122042674718], 'dr_test': [0.4415999892354012, 0.03413854255606908], 'dr_train': [0.44739998638629913, 0.04182391650329402], 'fpr_id': 0.08, 'fpr_train': 0.14, 'tpr': 0.42, 'train_acc': 0.8013, 'train_loss': 31.65830888671875, 'val_acc': 0.7621417197452229, 'val_loss': 0.8942333721810845}",2025-02-24T22:41:18Z,cifar10,10,256,3,5,256,50,1000,2264.3037824630737,52.0,1740439151.2335024,0.8013,31.65830888671875,0.7621417197452229,0.8942333721810845,0.4459999881982803,0.4399999976158142,0.038647121704233095,"[0.4805999875068664, 0.03893122042674718]","[0.4415999892354012, 0.03413854255606908]","[0.44739998638629913, 0.04182391650329402]",0.08,0.14,0.42,2264.0
jd6t38q9,celestial-sweep-337,finished,"{'Phi-mean': 0.16031999580562117, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.033152638863877835, '_runtime': 2855.674211740494, '_step': 52, '_timestamp': 1740439619.822147, '_wandb': {'runtime': 2855}, 'dr_ood': [0.2133999935537577, 0.03371112534123496], 'dr_test': [0.15679999522864818, 0.033789937132912305], 'dr_train': [0.15839999586343764, 0.033187948131373574], 'fpr_id': 0.04, 'fpr_train': 0.08, 'tpr': 0.54, 'train_acc': 0.894125, 'train_loss': 1.0657830003738404, 'val_acc': 0.8477308917197452, 'val_loss': 0.46950705629435313}",2025-02-24T22:39:05Z,cifar10,10,256,4,5,256,50,10,2855.674211740494,52.0,1740439619.822147,0.894125,1.0657830003738404,0.8477308917197452,0.46950705629435313,0.16031999580562117,0.1599999964237213,0.033152638863877835,"[0.2133999935537577, 0.03371112534123496]","[0.15679999522864818, 0.033789937132912305]","[0.15839999586343764, 0.033187948131373574]",0.04,0.08,0.54,2855.0
ap40rc1t,golden-sweep-336,finished,"{'Phi-mean': 0.17647999483346938, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.034785190374021766, '_runtime': 994.6893601417542, '_step': 52, '_timestamp': 1740437707.0525022, '_wandb': {'runtime': 994}, 'dr_ood': [0.2183999939262867, 0.03695186070621078], 'dr_test': [0.17339999496936798, 0.03033875228095371], 'dr_train': [0.17579999513924122, 0.033975871997464865], 'fpr_id': 0.03, 'fpr_train': 0.06, 'tpr': 0.37, 'train_acc': 0.832375, 'train_loss': 1.038422468662262, 'val_acc': 0.8090167197452229, 'val_loss': 0.5826716645128408}",2025-02-24T22:38:24Z,cifar10,10,128,2,3,256,50,10,994.6893601417542,52.0,1740437707.0525022,0.832375,1.038422468662262,0.8090167197452229,0.5826716645128408,0.17647999483346938,0.17999999225139618,0.034785190374021766,"[0.2183999939262867, 0.03695186070621078]","[0.17339999496936798, 0.03033875228095371]","[0.17579999513924122, 0.033975871997464865]",0.03,0.06,0.37,994.0
mvsgtvi5,lyric-sweep-335,finished,"{'Phi-mean': 0.15959999571740627, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.03113582948007541, '_runtime': 1500.0147397518158, '_step': 52, '_timestamp': 1740438136.5030477, '_wandb': {'runtime': 1499}, 'dr_ood': [0.22039999358356, 0.03857252870169739], 'dr_test': [0.15979999594390393, 0.030918600794912616], 'dr_train': [0.151799996457994, 0.03371587048998188], 'fpr_id': 0.07, 'fpr_train': 0.07, 'tpr': 0.6, 'train_acc': 0.891975, 'train_loss': 1.0590240036964416, 'val_acc': 0.8394705414012739, 'val_loss': 0.516476335703947}",2025-02-24T22:37:06Z,cifar10,1000,256,4,5,256,50,10,1500.0147397518158,52.0,1740438136.5030477,0.891975,1.0590240036964416,0.8394705414012739,0.516476335703947,0.15959999571740627,0.1599999964237213,0.03113582948007541,"[0.22039999358356, 0.03857252870169739]","[0.15979999594390393, 0.030918600794912616]","[0.151799996457994, 0.03371587048998188]",0.07,0.07,0.6,1499.0
h54cbmm3,skilled-sweep-334,finished,"{'Phi-mean': 0.490879986345768, 'Phi-med': 0.47999998927116394, 'Phi-std': 0.03967902970638168, '_runtime': 4464.3712022304535, '_step': 52, '_timestamp': 1740441007.1411371, '_wandb': {'runtime': 4464}, 'dr_ood': [0.5455999836325646, 0.03960605540746531], 'dr_test': [0.4871999859809876, 0.03715050291899444], 'dr_train': [0.48939998537302015, 0.040640369577102105], 'fpr_id': 0.04, 'fpr_train': 0.05, 'tpr': 0.48, 'train_acc': 0.77005, 'train_loss': 31.73848237915039, 'val_acc': 0.7409434713375797, 'val_loss': 1.0064645067901368}",2025-02-24T22:35:35Z,cifar10,1,256,3,7,512,50,1000,4464.3712022304535,52.0,1740441007.1411371,0.77005,31.73848237915039,0.7409434713375797,1.0064645067901368,0.490879986345768,0.47999998927116394,0.03967902970638168,"[0.5455999836325646, 0.03960605540746531]","[0.4871999859809876, 0.03715050291899444]","[0.48939998537302015, 0.040640369577102105]",0.04,0.05,0.48,4464.0
2t2avoe8,glowing-sweep-333,finished,"{'Phi-mean': 0.2055599936246872, 'Phi-med': 0.19999998807907104, 'Phi-std': 0.03487529774136923, '_runtime': 1130.9536921977997, '_step': 52, '_timestamp': 1740437662.0090442, '_wandb': {'runtime': 1130}, 'dr_ood': [0.2505999940633774, 0.03434588755042981], 'dr_test': [0.1931999939680099, 0.032523221387326405], 'dr_train': [0.20539999440312384, 0.03897229779111809], 'fpr_id': 0.05, 'fpr_train': 0.12, 'tpr': 0.52, 'train_acc': 0.8413, 'train_loss': 1.288989588356018, 'val_acc': 0.8059315286624203, 'val_loss': 0.5799169615385639}",2025-02-24T22:35:23Z,cifar10,10,256,2,5,256,50,10,1130.9536921977997,52.0,1740437662.0090442,0.8413,1.288989588356018,0.8059315286624203,0.5799169615385639,0.2055599936246872,0.19999998807907104,0.03487529774136923,"[0.2505999940633774, 0.03434588755042981]","[0.1931999939680099, 0.032523221387326405]","[0.20539999440312384, 0.03897229779111809]",0.05,0.12,0.52,1130.0
wacc9ewd,happy-sweep-332,finished,"{'Phi-mean': 0.3657999904155731, 'Phi-med': 0.35999998450279236, 'Phi-std': 0.03761860928348427, '_runtime': 1028.6862971782684, '_step': 52, '_timestamp': 1740437478.9137812, '_wandb': {'runtime': 1028}, 'dr_ood': [0.4055999881029129, 0.03889267279156856], 'dr_test': [0.362999991774559, 0.04013726123452592], 'dr_train': [0.36359998941421506, 0.03648341876732093], 'fpr_id': 0.11, 'fpr_train': 0.09, 'tpr': 0.48, 'train_acc': 0.834875, 'train_loss': 31.47615032043457, 'val_acc': 0.7897093949044586, 'val_loss': 0.7724523935348365}",2025-02-24T22:34:03Z,cifar10,100,256,4,7,128,50,1000,1028.6862971782684,52.0,1740437478.9137812,0.834875,31.47615032043457,0.7897093949044586,0.7724523935348365,0.3657999904155731,0.35999998450279236,0.03761860928348427,"[0.4055999881029129, 0.03889267279156856]","[0.362999991774559, 0.04013726123452592]","[0.36359998941421506, 0.03648341876732093]",0.11,0.09,0.48,1028.0
1pcybukb,happy-sweep-331,finished,"{'Phi-mean': 0.1868399940878153, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.034646995967247025, '_runtime': 2251.810828924179, '_step': 52, '_timestamp': 1740438582.1211, '_wandb': {'runtime': 2251}, 'dr_ood': [0.22579999402165413, 0.03558595180845366], 'dr_test': [0.1811999950557947, 0.03450449159142772], 'dr_train': [0.1827999947220087, 0.035329306365873676], 'fpr_id': 0.09, 'fpr_train': 0.08, 'tpr': 0.47, 'train_acc': 0.848025, 'train_loss': 2.2532394052505493, 'val_acc': 0.8125, 'val_loss': 0.5778643154794243}",2025-02-24T22:32:02Z,cifar10,10,128,3,5,256,50,100,2251.810828924179,52.0,1740438582.1211,0.848025,2.2532394052505493,0.8125,0.5778643154794243,0.1868399940878153,0.17999999225139618,0.034646995967247025,"[0.22579999402165413, 0.03558595180845366]","[0.1811999950557947, 0.03450449159142772]","[0.1827999947220087, 0.035329306365873676]",0.09,0.08,0.47,2251.0
ev2ks804,lilac-sweep-330,finished,"{'Phi-mean': 0.25607999342679977, 'Phi-med': 0.25999999046325684, 'Phi-std': 0.03740365691304607, '_runtime': 1600.6925265789032, '_step': 52, '_timestamp': 1740437839.9132147, '_wandb': {'runtime': 1600}, 'dr_ood': [0.32059999033808706, 0.038518047534177466], 'dr_test': [0.25419999375939367, 0.03490501275191333], 'dr_train': [0.24879999354481697, 0.03787558441768802], 'fpr_id': 0.07, 'fpr_train': 0.07, 'tpr': 0.51, 'train_acc': 0.820875, 'train_loss': 2.5594784702301023, 'val_acc': 0.7830414012738853, 'val_loss': 0.6638856433379422}",2025-02-24T22:30:31Z,cifar10,100,128,3,3,512,50,100,1600.6925265789032,52.0,1740437839.9132147,0.820875,2.5594784702301023,0.7830414012738853,0.6638856433379422,0.25607999342679977,0.25999999046325684,0.03740365691304607,"[0.32059999033808706, 0.038518047534177466]","[0.25419999375939367, 0.03490501275191333]","[0.24879999354481697, 0.03787558441768802]",0.07,0.07,0.51,1600.0
9j6a80lz,rural-sweep-329,finished,"{'Phi-mean': 0.12543999695032834, 'Phi-med': 0.119999997317791, 'Phi-std': 0.028830650218843644, '_runtime': 1331.4644057750702, '_step': 52, '_timestamp': 1740437530.6944797, '_wandb': {'runtime': 1331}, 'dr_ood': [0.14399999603629113, 0.032124755394594584], 'dr_test': [0.12239999748766422, 0.025342454910302292], 'dr_train': [0.12239999748766422, 0.025342455204298297], 'fpr_id': 0.03, 'fpr_train': 0.01, 'tpr': 0.21, 'train_acc': 0.79625, 'train_loss': 0.666062015581131, 'val_acc': 0.7500995222929936, 'val_loss': 0.8022800106911143}",2025-02-24T22:29:50Z,cifar10,1,128,2,7,256,50,1,1331.4644057750702,52.0,1740437530.6944797,0.79625,0.666062015581131,0.7500995222929936,0.8022800106911143,0.12543999695032834,0.119999997317791,0.028830650218843644,"[0.14399999603629113, 0.032124755394594584]","[0.12239999748766422, 0.025342454910302292]","[0.12239999748766422, 0.025342455204298297]",0.03,0.01,0.21,1331.0
who46b3a,feasible-sweep-328,crashed,"{'_runtime': 3218.4911704063416, '_step': 7, '_timestamp': 1740439410.5918393, 'train_acc': 0.0988, 'train_loss': 33.15738701171875, 'val_acc': 0.10111464968152868, 'val_loss': 2.357109958199179}",2025-02-24T22:29:44Z,cifar10,1,256,4,7,1024,50,1000,3218.4911704063416,7.0,1740439410.5918393,0.0988,33.15738701171875,0.10111464968152868,2.357109958199179,,,,,,,,,,
gb2btvmy,super-sweep-327,finished,"{'Phi-mean': 0.4507599877119065, 'Phi-med': 0.4399999976158142, 'Phi-std': 0.04034132383972103, '_runtime': 1287.6166672706604, '_step': 52, '_timestamp': 1740437461.931245, '_wandb': {'runtime': 1287}, 'dr_ood': [0.4823999896645546, 0.03818691025024263], 'dr_test': [0.4471999868750573, 0.03693453513624926], 'dr_train': [0.4473999872803688, 0.03780528943548622], 'fpr_id': 0.07, 'fpr_train': 0.06, 'tpr': 0.23, 'train_acc': 0.80195, 'train_loss': 31.66361948852539, 'val_acc': 0.759952229299363, 'val_loss': 0.9020966595145548}",2025-02-24T22:29:26Z,cifar10,100,256,3,5,256,50,1000,1287.6166672706604,52.0,1740437461.931245,0.80195,31.66361948852539,0.759952229299363,0.9020966595145548,0.4507599877119065,0.4399999976158142,0.04034132383972103,"[0.4823999896645546, 0.03818691025024263]","[0.4471999868750573, 0.03693453513624926]","[0.4473999872803688, 0.03780528943548622]",0.07,0.06,0.23,1287.0
rmxfds4j,swept-sweep-326,finished,"{'Phi-mean': 0.5347599844932556, 'Phi-med': 0.5399999618530273, 'Phi-std': 0.03662433949962511, '_runtime': 979.480288028717, '_step': 52, '_timestamp': 1740437125.857985, '_wandb': {'runtime': 979}, 'dr_ood': [0.5957999819517136, 0.036801633145933016], 'dr_test': [0.5341999831795693, 0.04032815248195293], 'dr_train': [0.5387999823689461, 0.04183969133779996], 'fpr_id': 0.07, 'fpr_train': 0.12, 'tpr': 0.6, 'train_acc': 0.74415, 'train_loss': 31.767136291503903, 'val_acc': 0.7388535031847133, 'val_loss': 1.0507269437146034}",2025-02-24T22:28:59Z,cifar10,1,256,2,3,256,50,1000,979.480288028717,52.0,1740437125.857985,0.74415,31.767136291503903,0.7388535031847133,1.0507269437146034,0.5347599844932556,0.5399999618530273,0.03662433949962511,"[0.5957999819517136, 0.036801633145933016]","[0.5341999831795693, 0.04032815248195293]","[0.5387999823689461, 0.04183969133779996]",0.07,0.12,0.6,979.0
suuhjjlk,unique-sweep-325,finished,"{'Phi-mean': 0.2633999937772751, 'Phi-med': 0.25999999046325684, 'Phi-std': 0.03503769314386463, '_runtime': 1319.047271490097, '_step': 52, '_timestamp': 1740437380.1155703, '_wandb': {'runtime': 1318}, 'dr_ood': [0.32159999266266825, 0.03738234830543099], 'dr_test': [0.2587999941408634, 0.03235057886709817], 'dr_train': [0.2625999930500984, 0.037486529793734735], 'fpr_id': 0.08, 'fpr_train': 0.12, 'tpr': 0.61, 'train_acc': 0.773525, 'train_loss': 1.4526464311599732, 'val_acc': 0.7699044585987261, 'val_loss': 0.6920171351569473}",2025-02-24T22:27:30Z,cifar10,100,256,2,3,512,50,10,1319.047271490097,52.0,1740437380.1155703,0.773525,1.4526464311599732,0.7699044585987261,0.6920171351569473,0.2633999937772751,0.25999999046325684,0.03503769314386463,"[0.32159999266266825, 0.03738234830543099]","[0.2587999941408634, 0.03235057886709817]","[0.2625999930500984, 0.037486529793734735]",0.08,0.12,0.61,1318.0
k02xywdj,northern-sweep-324,crashed,"{'_runtime': 3335.722933292389, '_step': 42, '_timestamp': 1740439393.3700502, 'train_acc': 0.84195, 'train_loss': 7.130403227233887, 'val_acc': 0.8183718152866242, 'val_loss': 0.5636925112669635}",2025-02-24T22:27:29Z,cifar10,1000,512,4,3,512,50,100,3335.722933292389,42.0,1740439393.3700502,0.84195,7.130403227233887,0.8183718152866242,0.5636925112669635,,,,,,,,,,
l2ydi4ls,different-sweep-323,finished,"{'Phi-mean': 0.24207999369502067, 'Phi-med': 0.23999999463558197, 'Phi-std': 0.036470174070225105, '_runtime': 3906.7018949985504, '_step': 52, '_timestamp': 1740439909.995523, '_wandb': {'runtime': 3906}, 'dr_ood': [0.2885999919474125, 0.03962372940592621], 'dr_test': [0.24399999350309373, 0.03611093927261059], 'dr_train': [0.24339999347925187, 0.03763561978991801], 'fpr_id': 0.1, 'fpr_train': 0.13, 'tpr': 0.52, 'train_acc': 0.8355, 'train_loss': 1.7698746833801269, 'val_acc': 0.7655254777070064, 'val_loss': 0.7738934018809325}",2025-02-24T22:26:36Z,cifar10,1000,512,3,3,1024,50,10,3906.7018949985504,52.0,1740439909.995523,0.8355,1.7698746833801269,0.7655254777070064,0.7738934018809325,0.24207999369502067,0.23999999463558197,0.036470174070225105,"[0.2885999919474125, 0.03962372940592621]","[0.24399999350309373, 0.03611093927261059]","[0.24339999347925187, 0.03763561978991801]",0.1,0.13,0.52,3906.0
p4xfmti4,young-sweep-322,finished,"{'Phi-mean': 0.999359998703003, 'Phi-med': 1, 'Phi-std': 0.003520007133483887, '_runtime': 10700.568224668505, '_step': 52, '_timestamp': 1740446713.5072496, '_wandb': {'runtime': 10700}, 'dr_ood': [0.9995999991893768, 0.002800005674362182], 'dr_test': [0.998999997973442, 0.004358907777101861], 'dr_train': [0.9993999987840652, 0.003411751335944084], 'fpr_id': 0.95, 'fpr_train': 0.97, 'tpr': 0.98, 'train_acc': 0.099475, 'train_loss': 65.15125366210937, 'val_acc': 0.10469745222929935, 'val_loss': 2.365667561816562}",2025-02-24T22:26:35Z,cifar10,100,512,2,7,1024,50,1000,10700.568224668505,52.0,1740446713.5072496,0.099475,65.15125366210937,0.10469745222929935,2.365667561816562,0.999359998703003,1.0,0.003520007133483887,"[0.9995999991893768, 0.002800005674362182]","[0.998999997973442, 0.004358907777101861]","[0.9993999987840652, 0.003411751335944084]",0.95,0.97,0.98,10700.0
73usitao,fresh-sweep-321,finished,"{'Phi-mean': 0.17939999459683895, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.034018228631752696, '_runtime': 1277.7918355464935, '_step': 52, '_timestamp': 1740437233.2304544, '_wandb': {'runtime': 1277}, 'dr_ood': [0.23159999459981917, 0.038696770902954696], 'dr_test': [0.17759999491274356, 0.030103818851103116], 'dr_train': [0.18159999415278436, 0.034949103918308216], 'fpr_id': 0.04, 'fpr_train': 0.07, 'tpr': 0.47, 'train_acc': 0.85, 'train_loss': 2.2481107660293578, 'val_acc': 0.8241441082802548, 'val_loss': 0.5510776289709055}",2025-02-24T22:25:47Z,cifar10,1000,128,3,5,256,50,100,1277.7918355464935,52.0,1740437233.2304544,0.85,2.2481107660293578,0.8241441082802548,0.5510776289709055,0.17939999459683895,0.17999999225139618,0.034018228631752696,"[0.23159999459981917, 0.038696770902954696]","[0.17759999491274356, 0.030103818851103116]","[0.18159999415278436, 0.034949103918308216]",0.04,0.07,0.47,1277.0
pq5v73sj,sleek-sweep-320,finished,"{'Phi-mean': 0.24083999383449556, 'Phi-med': 0.23999999463558197, 'Phi-std': 0.03539624873177549, '_runtime': 975.583962917328, '_step': 52, '_timestamp': 1740436930.439684, '_wandb': {'runtime': 975}, 'dr_ood': [0.281999992877245, 0.03799999970354598], 'dr_test': [0.236199993789196, 0.030554213581433665], 'dr_train': [0.24179999351501463, 0.04030831259029748], 'fpr_id': 0.05, 'fpr_train': 0.09, 'tpr': 0.41, 'train_acc': 0.8038, 'train_loss': 7.231403956604004, 'val_acc': 0.7972730891719745, 'val_loss': 0.6348985902443054}",2025-02-24T22:25:47Z,cifar10,100,512,2,3,256,50,100,975.583962917328,52.0,1740436930.439684,0.8038,7.231403956604004,0.7972730891719745,0.6348985902443054,0.24083999383449556,0.23999999463558197,0.03539624873177549,"[0.281999992877245, 0.03799999970354598]","[0.236199993789196, 0.030554213581433665]","[0.24179999351501463, 0.04030831259029748]",0.05,0.09,0.41,975.0
c24yc6yz,stilted-sweep-319,finished,"{'Phi-mean': 0.15719999589025974, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.03271941157735142, '_runtime': 983.6880822181702, '_step': 52, '_timestamp': 1740436904.9252112, '_wandb': {'runtime': 983}, 'dr_ood': [0.20499999441206457, 0.03993745094432143], 'dr_test': [0.15399999644607307, 0.032186952328420816], 'dr_train': [0.15759999617934228, 0.0265751744764314], 'fpr_id': 0.06, 'fpr_train': 0.04, 'tpr': 0.45, 'train_acc': 0.89595, 'train_loss': 3.685562493133545, 'val_acc': 0.8378781847133758, 'val_loss': 0.524640284715944}",2025-02-24T22:25:14Z,cifar10,10,256,4,5,128,50,100,983.6880822181702,52.0,1740436904.9252112,0.89595,3.685562493133545,0.8378781847133758,0.524640284715944,0.15719999589025974,0.1599999964237213,0.03271941157735142,"[0.20499999441206457, 0.03993745094432143]","[0.15399999644607307, 0.032186952328420816]","[0.15759999617934228, 0.0265751744764314]",0.06,0.04,0.45,983.0
kiaad06t,crisp-sweep-318,crashed,"{'_runtime': 3384.6316418647766, '_step': 19, '_timestamp': 1740439254.6687949, 'train_acc': 0.714425, 'train_loss': 2.0685581148147585, 'val_acc': 0.7158638535031847, 'val_loss': 0.804400913654619}",2025-02-24T22:24:13Z,cifar10,1000,512,4,5,512,50,10,3384.6316418647766,19.0,1740439254.6687949,0.714425,2.0685581148147585,0.7158638535031847,0.804400913654619,,,,,,,,,,
lhohnzcg,radiant-sweep-317,finished,"{'Phi-mean': 0.17195999463647604, 'Phi-med': 0.17999999225139618, 'Phi-std': 0.035577496630929926, '_runtime': 1640.7641088962555, '_step': 52, '_timestamp': 1740437479.236477, '_wandb': {'runtime': 1640}, 'dr_ood': [0.2281999930739403, 0.03889421567501732], 'dr_test': [0.17239999517798424, 0.04047517616046337], 'dr_train': [0.17179999515414238, 0.03545080933659201], 'fpr_id': 0.08, 'fpr_train': 0.04, 'tpr': 0.48, 'train_acc': 0.886125, 'train_loss': 2.1140542209625246, 'val_acc': 0.8356886942675159, 'val_loss': 0.5300860990574405}",2025-02-24T22:23:41Z,cifar10,10,128,4,7,128,50,100,1640.7641088962555,52.0,1740437479.236477,0.886125,2.1140542209625246,0.8356886942675159,0.5300860990574405,0.17195999463647604,0.17999999225139618,0.035577496630929926,"[0.2281999930739403, 0.03889421567501732]","[0.17239999517798424, 0.04047517616046337]","[0.17179999515414238, 0.03545080933659201]",0.08,0.04,0.48,1640.0
