run_id,name,state,metrics,created_at,dataset,dpddm.temp,model.hidden_dim,model.mid_layers,model.kernel_size,model.mid_channels,dpddm.data_sample_size,model.reg_weight_factor,Phi-mean,Phi-med,Phi-std,_runtime,_step,_timestamp,dr_ood,dr_test,dr_train,fpr_id,fpr_train,tpr,train_acc,train_loss,val_acc,val_loss,_wandb.runtime
rey8by6w,apricot-sweep-888,finished,"{'Phi-mean': 0.052939998496323824, 'Phi-med': 0.04999999701976776, 'Phi-std': 0.014309311654725073, '_runtime': 1055.4045541286469, '_step': 52, '_timestamp': 1740577662.915316, '_wandb': {'runtime': 1055}, 'dr_ood': [0.06669999860227108, 0.01470068025278087], 'dr_test': [0.05029999854043126, 0.01307325517063494], 'dr_train': [0.05239999849349261, 0.014705101084423388], 'fpr_id': 0.03, 'fpr_train': 0.07, 'tpr': 0.25, 'train_acc': 0.908375, 'train_loss': 0.3593512362241745, 'val_acc': 0.8414609872611465, 'val_loss': 0.568541567701443}",2025-02-26T13:30:00Z,cifar10,1000,128,4,7,128,100,1,0.052939998496323824,0.04999999701976776,0.014309311654725073,1055.4045541286469,52.0,1740577662.915316,"[0.06669999860227108, 0.01470068025278087]","[0.05029999854043126, 0.01307325517063494]","[0.05239999849349261, 0.014705101084423388]",0.03,0.07,0.25,0.908375,0.3593512362241745,0.8414609872611465,0.568541567701443,1055.0
cuofs4r5,fast-sweep-887,finished,"{'Phi-mean': 0.11611999683827162, 'Phi-med': 0.119999997317791, 'Phi-std': 0.018432189047536577, '_runtime': 1612.9403941631315, '_step': 52, '_timestamp': 1740578174.129516, '_wandb': {'runtime': 1612}, 'dr_ood': [0.1603999963402748, 0.02279999909955197], 'dr_test': [0.11919999677687884, 0.02261327017853219], 'dr_train': [0.11539999708533288, 0.018677258858232827], 'fpr_id': 0.13, 'fpr_train': 0.04, 'tpr': 0.74, 'train_acc': 0.884425, 'train_loss': 3.7368184387207033, 'val_acc': 0.8506170382165605, 'val_loss': 0.49345604171323926}",2025-02-26T13:29:12Z,cifar10,1,256,4,5,256,100,100,0.11611999683827162,0.119999997317791,0.018432189047536577,1612.9403941631315,52.0,1740578174.129516,"[0.1603999963402748, 0.02279999909955197]","[0.11919999677687884, 0.02261327017853219]","[0.11539999708533288, 0.018677258858232827]",0.13,0.04,0.74,0.884425,3.7368184387207033,0.8506170382165605,0.49345604171323926,1612.0
dbkuhs4v,scarlet-sweep-886,crashed,"{'_runtime': 2008.1144244670868, '_step': 6, '_timestamp': 1740578544.424765, 'train_acc': 0.159325, 'train_loss': 17.10174193725586, 'val_acc': 0.09792993630573248, 'val_loss': 2.354170667138069}",2025-02-26T13:28:47Z,cifar10,1000,128,2,5,1024,100,1000,,,,2008.1144244670868,6.0,1740578544.424765,,,,,,,0.159325,17.10174193725586,0.09792993630573248,2.354170667138069,
z6y62kua,lucky-sweep-885,finished,"{'Phi-mean': 0.45235998803377153, 'Phi-med': 0.44999998807907104, 'Phi-std': 0.0258849469104248, '_runtime': 1114.120350599289, '_step': 52, '_timestamp': 1740577599.4155777, '_wandb': {'runtime': 1113}, 'dr_ood': [0.5079999855160713, 0.02596150661032127], 'dr_test': [0.45219998836517333, 0.026891635254542592], 'dr_train': [0.4514999884366989, 0.029372605881627545], 'fpr_id': 0.09, 'fpr_train': 0.06, 'tpr': 0.67, 'train_acc': 0.739525, 'train_loss': 15.768998223876952, 'val_acc': 0.7300955414012739, 'val_loss': 1.1003672032599237}",2025-02-26T13:27:57Z,cifar10,1,128,2,5,256,100,1000,0.45235998803377153,0.44999998807907104,0.0258849469104248,1114.120350599289,52.0,1740577599.4155777,"[0.5079999855160713, 0.02596150661032127]","[0.45219998836517333, 0.026891635254542592]","[0.4514999884366989, 0.029372605881627545]",0.09,0.06,0.67,0.739525,15.768998223876952,0.7300955414012739,1.1003672032599237,1113.0
1h9etb3a,splendid-sweep-884,crashed,"{'_runtime': 1301.446028470993, '_step': 22, '_timestamp': 1740577664.0726857, 'train_acc': 0.6563, 'train_loss': 5.136027823638916, 'val_acc': 0.6716759554140127, 'val_loss': 0.972371864850354}",2025-02-26T13:25:54Z,cifar10,1000,256,2,3,1024,100,100,,,,1301.446028470993,22.0,1740577664.0726857,,,,,,,0.6563,5.136027823638916,0.6716759554140127,0.972371864850354,
f7dnuucu,atomic-sweep-883,finished,"{'Phi-mean': 0.08067999775335193, 'Phi-med': 0.07999999821186066, 'Phi-std': 0.01629532333922598, '_runtime': 1137.5318672657013, '_step': 52, '_timestamp': 1740577466.0554364, '_wandb': {'runtime': 1137}, 'dr_ood': [0.10489999674260617, 0.01987435506939413], 'dr_test': [0.07639999818056822, 0.018139458931566935], 'dr_train': [0.08089999794960022, 0.016437456473521444], 'fpr_id': 0.08, 'fpr_train': 0.08, 'tpr': 0.49, 'train_acc': 0.901675, 'train_loss': 0.6040777809143066, 'val_acc': 0.8445461783439491, 'val_loss': 0.5872852785667037}",2025-02-26T13:25:18Z,cifar10,1000,512,3,5,128,100,1,0.08067999775335193,0.07999999821186066,0.01629532333922598,1137.5318672657013,52.0,1740577466.0554364,"[0.10489999674260617, 0.01987435506939413]","[0.07639999818056822, 0.018139458931566935]","[0.08089999794960022, 0.016437456473521444]",0.08,0.08,0.49,0.901675,0.6040777809143066,0.8445461783439491,0.5872852785667037,1137.0
bwhauski,dashing-sweep-882,finished,"{'Phi-mean': 0.0838999977260828, 'Phi-med': 0.07999999821186066, 'Phi-std': 0.01684606685382427, '_runtime': 1157.470690727234, '_step': 52, '_timestamp': 1740577478.8379588, '_wandb': {'runtime': 1157}, 'dr_ood': [0.09789999708533288, 0.01722178823535405], 'dr_test': [0.08419999770820141, 0.016862976017978256], 'dr_train': [0.08309999782592058, 0.016229293590441413], 'fpr_id': 0.12, 'fpr_train': 0.09, 'tpr': 0.36, 'train_acc': 0.855875, 'train_loss': 0.5747227896213531, 'val_acc': 0.8146894904458599, 'val_loss': 0.5818168980300806}",2025-02-26T13:25:11Z,cifar10,1000,256,2,5,256,100,1,0.0838999977260828,0.07999999821186066,0.01684606685382427,1157.470690727234,52.0,1740577478.8379588,"[0.09789999708533288, 0.01722178823535405]","[0.08419999770820141, 0.016862976017978256]","[0.08309999782592058, 0.016229293590441413]",0.12,0.09,0.36,0.855875,0.5747227896213531,0.8146894904458599,0.5818168980300806,1157.0
78ujamtv,trim-sweep-881,crashed,"{'_runtime': 2273.412857055664, '_step': 40, '_timestamp': 1740578586.206867, 'train_acc': 0.800175, 'train_loss': 3.0564857807159425, 'val_acc': 0.7730891719745223, 'val_loss': 0.7144038155200375}",2025-02-26T13:25:04Z,cifar10,10,128,3,5,512,100,100,,,,2273.412857055664,40.0,1740578586.206867,,,,,,,0.800175,3.0564857807159425,0.7730891719745223,0.7144038155200375,
10f991mp,dry-sweep-880,crashed,"{'_runtime': 120.9066879749298, '_step': 2, '_timestamp': 1740576428.090844, 'train_acc': 0.456225, 'train_loss': 2.1007319187164306, 'val_acc': 0.4830812101910828, 'val_loss': 1.3819450770214106}",2025-02-26T13:24:59Z,cifar10,100,128,3,7,256,100,10,,,,120.9066879749298,2.0,1740576428.090844,,,,,,,0.456225,2.1007319187164306,0.4830812101910828,1.3819450770214106,
acceqew8,wise-sweep-879,crashed,"{'_runtime': 600.760228395462, '_step': 8, '_timestamp': 1740576821.2417903, 'train_acc': 0.59055, 'train_loss': 31.997955407714844, 'val_acc': 0.6311703821656051, 'val_loss': 1.5193264180687582}",2025-02-26T13:23:32Z,cifar10,100,256,3,7,256,100,1000,,,,600.760228395462,8.0,1740576821.2417903,,,,,,,0.59055,31.997955407714844,0.6311703821656051,1.5193264180687582,
j35hkffd,playful-sweep-878,crashed,"{'_runtime': 2005.9688558578491, '_step': 30, '_timestamp': 1740578162.9492958, 'train_acc': 0.100275, 'train_loss': 33.122548870849606, 'val_acc': 0.09972133757961783, 'val_loss': 2.3548816814544096}",2025-02-26T13:22:29Z,cifar10,1000,256,2,7,512,100,1000,,,,2005.9688558578491,30.0,1740578162.9492958,,,,,,,0.100275,33.122548870849606,0.09972133757961783,2.3548816814544096,
tn4mna5j,fearless-sweep-877,finished,"{'Phi-mean': 0.1618999957293272, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.02230224116752117, '_runtime': 1009.5788905620576, '_step': 52, '_timestamp': 1740577093.1390316, '_wandb': {'runtime': 1009}, 'dr_ood': [0.20749999418854712, 0.02277608317912212], 'dr_test': [0.15939999595284465, 0.021015231643966525], 'dr_train': [0.15859999544918538, 0.02024944387787884], 'fpr_id': 0.05, 'fpr_train': 0.03, 'tpr': 0.72, 'train_acc': 0.8483, 'train_loss': 7.087197486114502, 'val_acc': 0.8239450636942676, 'val_loss': 0.5502243294457722}",2025-02-26T13:21:15Z,cifar10,10,512,3,3,256,100,100,0.1618999957293272,0.1599999964237213,0.02230224116752117,1009.5788905620576,52.0,1740577093.1390316,"[0.20749999418854712, 0.02277608317912212]","[0.15939999595284465, 0.021015231643966525]","[0.15859999544918538, 0.02024944387787884]",0.05,0.03,0.72,0.8483,7.087197486114502,0.8239450636942676,0.5502243294457722,1009.0
lsvw10l7,sage-sweep-876,crashed,"{'_runtime': 3371.0146803855896, '_step': 39, '_timestamp': 1740579463.0015824, 'train_acc': 0.8001, 'train_loss': 63.60139954223633, 'val_acc': 0.7477109872611465, 'val_loss': 0.9280520707938322}",2025-02-26T13:21:15Z,cifar10,100,512,4,7,256,100,1000,,,,3371.0146803855896,39.0,1740579463.0015824,,,,,,,0.8001,63.60139954223633,0.7477109872611465,0.9280520707938322,
1ybjqzml,revived-sweep-875,finished,"{'Phi-mean': 0.4277399871945381, 'Phi-med': 0.42499998211860657, 'Phi-std': 0.02623532750702952, '_runtime': 1450.7158122062683, '_step': 52, '_timestamp': 1740577531.7689102, '_wandb': {'runtime': 1450}, 'dr_ood': [0.4941999864578247, 0.02746561274904376], 'dr_test': [0.4265999871492386, 0.024092322891067063], 'dr_train': [0.4228999888896942, 0.02750618082569705], 'fpr_id': 0.07, 'fpr_train': 0.07, 'tpr': 0.85, 'train_acc': 0.75735, 'train_loss': 31.7565206237793, 'val_acc': 0.7300955414012739, 'val_loss': 1.0149868715340924}",2025-02-26T13:21:11Z,cifar10,1000,256,2,7,256,100,1000,0.4277399871945381,0.42499998211860657,0.02623532750702952,1450.7158122062683,52.0,1740577531.7689102,"[0.4941999864578247, 0.02746561274904376]","[0.4265999871492386, 0.024092322891067063]","[0.4228999888896942, 0.02750618082569705]",0.07,0.07,0.85,0.75735,31.7565206237793,0.7300955414012739,1.0149868715340924,1450.0
2m2navyn,efficient-sweep-874,finished,"{'Phi-mean': 0.15389999598264695, 'Phi-med': 0.14999999105930328, 'Phi-std': 0.02250755384795128, '_runtime': 1005.5942311286926, '_step': 52, '_timestamp': 1740577083.5577571, '_wandb': {'runtime': 1005}, 'dr_ood': [0.1996999943256378, 0.022910913926028034], 'dr_test': [0.15089999683201313, 0.0213586045814969], 'dr_train': [0.14999999575316905, 0.0225831786641028], 'fpr_id': 0.06, 'fpr_train': 0.03, 'tpr': 0.71, 'train_acc': 0.839925, 'train_loss': 1.2167335465431213, 'val_acc': 0.8132961783439491, 'val_loss': 0.5742638997591225}",2025-02-26T13:21:10Z,cifar10,10,256,2,7,128,100,10,0.15389999598264695,0.14999999105930328,0.02250755384795128,1005.5942311286926,52.0,1740577083.5577571,"[0.1996999943256378, 0.022910913926028034]","[0.15089999683201313, 0.0213586045814969]","[0.14999999575316905, 0.0225831786641028]",0.06,0.03,0.71,0.839925,1.2167335465431213,0.8132961783439491,0.5742638997591225,1005.0
fz1b2xrc,ruby-sweep-873,crashed,"{'_runtime': 2106.9055047035217, '_step': 49, '_timestamp': 1740578178.5503416, 'train_acc': 0.72485, 'train_loss': 16.08994779663086, 'val_acc': 0.7177547770700637, 'val_loss': 1.128285912191792}",2025-02-26T13:21:03Z,cifar10,1000,128,2,5,512,100,1000,,,,2106.9055047035217,49.0,1740578178.5503416,,,,,,,0.72485,16.08994779663086,0.7177547770700637,1.128285912191792,
mkp90stz,polished-sweep-872,finished,"{'Phi-mean': 0.0711799984127283, 'Phi-med': 0.07000000029802322, 'Phi-std': 0.014899918794507576, '_runtime': 1573.722965478897, '_step': 52, '_timestamp': 1740577638.8666975, '_wandb': {'runtime': 1573}, 'dr_ood': [0.0993999969214201, 0.01748256221448565], 'dr_test': [0.07289999825879931, 0.01710526181056422], 'dr_train': [0.07269999831914901, 0.015675138950644728], 'fpr_id': 0.12, 'fpr_train': 0.07, 'tpr': 0.58, 'train_acc': 0.906375, 'train_loss': 0.5402265959262847, 'val_acc': 0.8474323248407644, 'val_loss': 0.5302516013668601}",2025-02-26T13:20:57Z,cifar10,100,512,4,5,256,100,1,0.0711799984127283,0.07000000029802322,0.014899918794507576,1573.722965478897,52.0,1740577638.8666975,"[0.0993999969214201, 0.01748256221448565]","[0.07289999825879931, 0.01710526181056422]","[0.07269999831914901, 0.015675138950644728]",0.12,0.07,0.58,0.906375,0.5402265959262847,0.8474323248407644,0.5302516013668601,1573.0
b3i3j1k7,confused-sweep-871,crashed,"{'_runtime': 3375.7016525268555, '_step': 39, '_timestamp': 1740579437.1620364, 'train_acc': 0.879, 'train_loss': 0.618625834608078, 'val_acc': 0.8290207006369427, 'val_loss': 0.5713984728049321}",2025-02-26T13:20:53Z,cifar10,1000,512,4,7,256,100,1,,,,3375.7016525268555,39.0,1740579437.1620364,,,,,,,0.879,0.618625834608078,0.8290207006369427,0.5713984728049321,
s98yrf4a,vibrant-sweep-870,crashed,"{'_runtime': 2807.987342119217, '_step': 1, '_timestamp': 1740578868.689144, 'train_acc': 0.401475, 'train_loss': 144.56672165527343, 'val_acc': 0.4479498407643312, 'val_loss': 1.5213712043822951}",2025-02-26T13:20:52Z,cifar10,1,256,3,7,1024,100,1000,,,,2807.987342119217,1.0,1740578868.689144,,,,,,,0.401475,144.56672165527343,0.4479498407643312,1.5213712043822951,
zph2zdz6,fancy-sweep-869,finished,"{'Phi-mean': 0.347679993391037, 'Phi-med': 0.3499999940395355, 'Phi-std': 0.0257568936996256, '_runtime': 1473.2150111198423, '_step': 52, '_timestamp': 1740577520.8927002, '_wandb': {'runtime': 1473}, 'dr_ood': [0.40179998725652694, 0.0242231263050243], 'dr_test': [0.341899993121624, 0.021757526888605813], 'dr_train': [0.34489999324083326, 0.02865292270770918], 'fpr_id': 0.02, 'fpr_train': 0.07, 'tpr': 0.79, 'train_acc': 0.812975, 'train_loss': 63.55614295043945, 'val_acc': 0.777468152866242, 'val_loss': 0.8123963646068695}",2025-02-26T13:20:39Z,cifar10,1000,512,3,7,128,100,1000,0.347679993391037,0.3499999940395355,0.0257568936996256,1473.2150111198423,52.0,1740577520.8927002,"[0.40179998725652694, 0.0242231263050243]","[0.341899993121624, 0.021757526888605813]","[0.34489999324083326, 0.02865292270770918]",0.02,0.07,0.79,0.812975,63.55614295043945,0.777468152866242,0.8123963646068695,1473.0
6r3bdsd0,woven-sweep-868,finished,"{'Phi-mean': 0.32427999258041385, 'Phi-med': 0.3199999928474426, 'Phi-std': 0.02441478323444878, '_runtime': 1245.5988659858704, '_step': 52, '_timestamp': 1740577255.077371, '_wandb': {'runtime': 1245}, 'dr_ood': [0.3719999930262566, 0.02412467262560004], 'dr_test': [0.32609999358654024, 0.02682890335287065], 'dr_train': [0.31919999241828917, 0.02460406397381281], 'fpr_id': 0.17, 'fpr_train': 0.06, 'tpr': 0.72, 'train_acc': 0.827475, 'train_loss': 15.507832391357422, 'val_acc': 0.7907046178343949, 'val_loss': 0.7801784929955841}",2025-02-26T13:19:56Z,cifar10,10,128,4,5,128,100,1000,0.32427999258041385,0.3199999928474426,0.02441478323444878,1245.5988659858704,52.0,1740577255.077371,"[0.3719999930262566, 0.02412467262560004]","[0.32609999358654024, 0.02682890335287065]","[0.31919999241828917, 0.02460406397381281]",0.17,0.06,0.72,0.827475,15.507832391357422,0.7907046178343949,0.7801784929955841,1245.0
8towegmt,worthy-sweep-867,finished,"{'Phi-mean': 0.33419999295473096, 'Phi-med': 0.32999998331069946, 'Phi-std': 0.02513881550357727, '_runtime': 1535.5701475143433, '_step': 52, '_timestamp': 1740577489.3984754, '_wandb': {'runtime': 1534}, 'dr_ood': [0.38299999088048936, 0.02539684751116655], 'dr_test': [0.3314999926090241, 0.02491485559990219], 'dr_train': [0.3342999941110611, 0.026124892583472392], 'fpr_id': 0.04, 'fpr_train': 0.05, 'tpr': 0.65, 'train_acc': 0.823575, 'train_loss': 31.547675860595703, 'val_acc': 0.7873208598726115, 'val_loss': 0.8238861913893633}",2025-02-26T13:19:05Z,cifar10,100,256,4,5,256,100,1000,0.33419999295473096,0.32999998331069946,0.02513881550357727,1535.5701475143433,52.0,1740577489.3984754,"[0.38299999088048936, 0.02539684751116655]","[0.3314999926090241, 0.02491485559990219]","[0.3342999941110611, 0.026124892583472392]",0.04,0.05,0.65,0.823575,31.547675860595703,0.7873208598726115,0.8238861913893633,1534.0
eezoaim0,avid-sweep-866,finished,"{'Phi-mean': 0.4189799881577492, 'Phi-med': 0.41999998688697815, 'Phi-std': 0.02586811874953955, '_runtime': 1124.3643152713776, '_step': 52, '_timestamp': 1740577082.4744642, '_wandb': {'runtime': 1124}, 'dr_ood': [0.48229998886585235, 0.024488976955515527], 'dr_test': [0.4129999873042106, 0.02670205841032665], 'dr_train': [0.4169999885559082, 0.02609597554566941], 'fpr_id': 0.08, 'fpr_train': 0.06, 'tpr': 0.87, 'train_acc': 0.7659, 'train_loss': 63.706136840820314, 'val_acc': 0.7713972929936306, 'val_loss': 0.9331291287567964}",2025-02-26T13:18:59Z,cifar10,10,512,2,5,128,100,1000,0.4189799881577492,0.41999998688697815,0.02586811874953955,1124.3643152713776,52.0,1740577082.4744642,"[0.48229998886585235, 0.024488976955515527]","[0.4129999873042106, 0.02670205841032665]","[0.4169999885559082, 0.02609597554566941]",0.08,0.06,0.87,0.7659,63.706136840820314,0.7713972929936306,0.9331291287567964,1124.0
qlo6t9rp,hearty-sweep-865,crashed,{},2025-02-26T13:18:37Z,cifar10,1000,256,2,5,512,100,1,,,,,,,,,,,,,,,,,
gjlnqae4,stellar-sweep-864,finished,"{'Phi-mean': 0.0745999982021749, 'Phi-med': 0.07000000029802322, 'Phi-std': 0.01591351557974915, '_runtime': 1551.5267417430878, '_step': 52, '_timestamp': 1740577468.3382268, '_wandb': {'runtime': 1551}, 'dr_ood': [0.09509999696165324, 0.016339828172540087], 'dr_test': [0.07289999831467867, 0.013438377118726582], 'dr_train': [0.07059999829158187, 0.016298465551724033], 'fpr_id': 0.04, 'fpr_train': 0.08, 'tpr': 0.49, 'train_acc': 0.9059, 'train_loss': 0.5427267518520356, 'val_acc': 0.8568869426751592, 'val_loss': 0.5042615381016093}",2025-02-26T13:18:21Z,cifar10,10,512,4,5,256,100,1,0.0745999982021749,0.07000000029802322,0.01591351557974915,1551.5267417430878,52.0,1740577468.3382268,"[0.09509999696165324, 0.016339828172540087]","[0.07289999831467867, 0.013438377118726582]","[0.07059999829158187, 0.016298465551724033]",0.04,0.08,0.49,0.9059,0.5427267518520356,0.8568869426751592,0.5042615381016093,1551.0
qearng1i,legendary-sweep-863,crashed,"{'_runtime': 1991.524124145508, '_step': 49, '_timestamp': 1740577860.6698291, 'train_acc': 0.8266, 'train_loss': 63.51703898315429, 'val_acc': 0.7604498407643312, 'val_loss': 0.8737342494308569}",2025-02-26T13:17:33Z,cifar10,1000,512,4,7,256,100,1000,,,,1991.524124145508,49.0,1740577860.6698291,,,,,,,0.8266,63.51703898315429,0.7604498407643312,0.8737342494308569,
wpj95js5,autumn-sweep-862,finished,"{'Phi-mean': 0.1388799966275692, 'Phi-med': 0.14000000059604645, 'Phi-std': 0.020773675429168532, '_runtime': 1568.5725600719452, '_step': 52, '_timestamp': 1740577427.371268, '_wandb': {'runtime': 1568}, 'dr_ood': [0.195599994212389, 0.021133858445435128], 'dr_test': [0.13839999631047248, 0.02162036019499426], 'dr_train': [0.1399999962002039, 0.02154065878165548], 'fpr_id': 0.09, 'fpr_train': 0.11, 'tpr': 0.93, 'train_acc': 0.887175, 'train_loss': 1.3123465051651002, 'val_acc': 0.825437898089172, 'val_loss': 0.5359934478238889}",2025-02-26T13:17:31Z,cifar10,10,512,4,5,256,100,10,0.1388799966275692,0.14000000059604645,0.020773675429168532,1568.5725600719452,52.0,1740577427.371268,"[0.195599994212389, 0.021133858445435128]","[0.13839999631047248, 0.02162036019499426]","[0.1399999962002039, 0.02154065878165548]",0.09,0.11,0.93,0.887175,1.3123465051651002,0.825437898089172,0.5359934478238889,1568.0
1158qng9,sunny-sweep-861,finished,"{'Phi-mean': 0.1621399961709976, 'Phi-med': 0.1599999964237213, 'Phi-std': 0.022109282106337703, '_runtime': 1371.699714899063, '_step': 52, '_timestamp': 1740577198.3140938, '_wandb': {'runtime': 1371}, 'dr_ood': [0.20939999371767043, 0.0241999994501599], 'dr_test': [0.1593999957293272, 0.023013908094631455], 'dr_train': [0.16069999612867833, 0.02223757982123141], 'fpr_id': 0.07, 'fpr_train': 0.06, 'tpr': 0.75, 'train_acc': 0.863725, 'train_loss': 7.051356127166748, 'val_acc': 0.8023487261146497, 'val_loss': 0.6034850960324525}",2025-02-26T13:16:59Z,cifar10,100,512,3,5,256,100,100,0.1621399961709976,0.1599999964237213,0.022109282106337703,1371.699714899063,52.0,1740577198.3140938,"[0.20939999371767043, 0.0241999994501599]","[0.1593999957293272, 0.023013908094631455]","[0.16069999612867833, 0.02223757982123141]",0.07,0.06,0.75,0.863725,7.051356127166748,0.8023487261146497,0.6034850960324525,1371.0
zozvurz6,lemon-sweep-860,crashed,"{'_runtime': 3365.8340876102448, '_step': 40, '_timestamp': 1740579179.8292246, 'train_acc': 0.88345, 'train_loss': 0.6028640411853791, 'val_acc': 0.8146894904458599, 'val_loss': 0.665621592360697}",2025-02-26T13:16:34Z,cifar10,1000,512,4,7,256,100,1,,,,3365.8340876102448,40.0,1740579179.8292246,,,,,,,0.88345,0.6028640411853791,0.8146894904458599,0.665621592360697,
bz1rmy1o,chocolate-sweep-859,crashed,"{'_runtime': 3437.0406420230865, '_step': 47, '_timestamp': 1740579200.359026, 'train_acc': 0.100725, 'train_loss': 65.14703663330079, 'val_acc': 0.10141321656050956, 'val_loss': 2.372061009619646}",2025-02-26T13:15:55Z,cifar10,1000,512,4,5,512,100,1000,,,,3437.0406420230865,47.0,1740579200.359026,,,,,,,0.100725,65.14703663330079,0.10141321656050956,2.372061009619646,
2swuwklp,dry-sweep-858,crashed,"{'_runtime': 1147.6787822246552, '_step': 25, '_timestamp': 1740576904.3712983, 'train_acc': 0.82265, 'train_loss': 7.129372426605225, 'val_acc': 0.805234872611465, 'val_loss': 0.5954004723554963}",2025-02-26T13:15:46Z,cifar10,1000,512,4,7,128,100,100,,,,1147.6787822246552,25.0,1740576904.3712983,,,,,,,0.82265,7.129372426605225,0.805234872611465,0.5954004723554963,
maonf5i4,revived-sweep-857,finished,"{'Phi-mean': 0.3797999905347824, 'Phi-med': 0.3799999952316284, 'Phi-std': 0.02745832968150967, '_runtime': 1330.3703038692474, '_step': 52, '_timestamp': 1740576969.021005, '_wandb': {'runtime': 1330}, 'dr_ood': [0.4225999867916107, 0.027662971537727017], 'dr_test': [0.37879999220371247, 0.024177673220251737], 'dr_train': [0.37589999139308927, 0.02498379195639518], 'fpr_id': 0.03, 'fpr_train': 0.02, 'tpr': 0.47, 'train_acc': 0.802525, 'train_loss': 31.65892685546875, 'val_acc': 0.7495023885350318, 'val_loss': 0.8989237190052203}",2025-02-26T13:13:51Z,cifar10,1,256,3,5,256,100,1000,0.3797999905347824,0.3799999952316284,0.02745832968150967,1330.3703038692474,52.0,1740576969.021005,"[0.4225999867916107, 0.027662971537727017]","[0.37879999220371247, 0.024177673220251737]","[0.37589999139308927, 0.02498379195639518]",0.03,0.02,0.47,0.802525,31.65892685546875,0.7495023885350318,0.8989237190052203,1330.0
m9ez6rq1,dutiful-sweep-856,finished,"{'Phi-mean': 0.1405799965262413, 'Phi-med': 0.14000000059604645, 'Phi-std': 0.021740827372918877, '_runtime': 1014.4398384094238, '_step': 52, '_timestamp': 1740576591.0770383, '_wandb': {'runtime': 1014}, 'dr_ood': [0.17399999618530274, 0.0212602918020944], 'dr_test': [0.13519999668002128, 0.017463103788760665], 'dr_train': [0.13729999624192715, 0.024035597681858555], 'fpr_id': 0.01, 'fpr_train': 0.08, 'tpr': 0.45, 'train_acc': 0.8617, 'train_loss': 2.1898526708602906, 'val_acc': 0.8221536624203821, 'val_loss': 0.5650117570047926}",2025-02-26T13:12:48Z,cifar10,100,128,3,5,128,100,100,0.1405799965262413,0.14000000059604645,0.021740827372918877,1014.4398384094238,52.0,1740576591.0770383,"[0.17399999618530274, 0.0212602918020944]","[0.13519999668002128, 0.017463103788760665]","[0.13729999624192715, 0.024035597681858555]",0.01,0.08,0.45,0.8617,2.1898526708602906,0.8221536624203821,0.5650117570047926,1014.0
o0dcj6n0,generous-sweep-855,finished,"{'Phi-mean': 0.11449999703466893, 'Phi-med': 0.10999999940395357, 'Phi-std': 0.019635427381974806, '_runtime': 3232.23366189003, '_step': 52, '_timestamp': 1740578795.402344, '_wandb': {'runtime': 3232}, 'dr_ood': [0.14749999597668648, 0.019817920572813164], 'dr_test': [0.11439999662339688, 0.018017768639295054], 'dr_train': [0.1131999968737364, 0.01938452982929108], 'fpr_id': 0.06, 'fpr_train': 0.06, 'tpr': 0.54, 'train_acc': 0.897, 'train_loss': 0.8234446195602417, 'val_acc': 0.8076234076433121, 'val_loss': 0.6768475731087339}",2025-02-26T13:12:24Z,cifar10,1000,128,3,7,256,100,10,0.11449999703466893,0.10999999940395357,0.019635427381974806,3232.23366189003,52.0,1740578795.402344,"[0.14749999597668648, 0.019817920572813164]","[0.11439999662339688, 0.018017768639295054]","[0.1131999968737364, 0.01938452982929108]",0.06,0.06,0.54,0.897,0.8234446195602417,0.8076234076433121,0.6768475731087339,3232.0
pfown5ke,earthy-sweep-854,crashed,"{'_runtime': 950.2518153190612, '_step': 45, '_timestamp': 1740576497.3260982, 'train_acc': 0.802025, 'train_loss': 7.239769506835938, 'val_acc': 0.7911027070063694, 'val_loss': 0.6405447886627951}",2025-02-26T13:12:19Z,cifar10,100,512,2,5,256,100,100,,,,950.2518153190612,45.0,1740576497.3260982,,,,,,,0.802025,7.239769506835938,0.7911027070063694,0.6405447886627951,
umat7u3s,firm-sweep-853,finished,"{'Phi-mean': 0.3894399899840355, 'Phi-med': 0.38999998569488525, 'Phi-std': 0.024578165997968773, '_runtime': 1460.8029835224152, '_step': 52, '_timestamp': 1740576944.7965784, '_wandb': {'runtime': 1460}, 'dr_ood': [0.451099990606308, 0.027199082942889304], 'dr_test': [0.3870999890565872, 0.024343169807210813], 'dr_train': [0.3857999908924103, 0.025502153682267735], 'fpr_id': 0.05, 'fpr_train': 0.07, 'tpr': 0.84, 'train_acc': 0.78865, 'train_loss': 31.677377493286137, 'val_acc': 0.7768710191082803, 'val_loss': 0.8842788061518578}",2025-02-26T13:11:15Z,cifar10,1000,256,3,3,256,100,1000,0.3894399899840355,0.38999998569488525,0.024578165997968773,1460.8029835224152,52.0,1740576944.7965784,"[0.451099990606308, 0.027199082942889304]","[0.3870999890565872, 0.024343169807210813]","[0.3857999908924103, 0.025502153682267735]",0.05,0.07,0.84,0.78865,31.677377493286137,0.7768710191082803,0.8842788061518578,1460.0
