run_id,name,state,metrics,created_at,dataset,dpddm.temp,model.hidden_dim,model.mid_layers,model.kernel_size,model.mid_channels,dpddm.data_sample_size,model.reg_weight_factor,_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,Phi-mean,Phi-med,Phi-std,dr_ood,dr_test,dr_train,fpr_id,fpr_train,tpr,_wandb.runtime
9vg7rywa,fearless-sweep-806,finished,"{'Phi-mean': 0.29856999337673185, 'Phi-med': 0.29999998211860657, 'Phi-std': 0.017064732543850686, '_runtime': 1681.6101288795471, '_step': 52, '_timestamp': 1740601446.352711, '_wandb': {'runtime': 1681}, 'dr_ood': [0.35529999166727066, 0.016908873540353482], 'dr_test': [0.3008499938249588, 0.017263471974144178], 'dr_train': [0.2985999944806099, 0.01776344589812954], 'fpr_id': 0.06, 'fpr_train': 0.04, 'tpr': 0.93, 'train_acc': 0.821575, 'train_loss': 31.555559887695313, 'val_acc': 0.7802547770700637, 'val_loss': 0.8351797624758095}",2025-02-26T19:55:57Z,cifar10,1000,256,4,5,256,200,1000,1681.6101288795471,52.0,1740601446.352711,0.821575,31.555559887695313,0.7802547770700637,0.8351797624758095,0.29856999337673185,0.29999998211860657,0.017064732543850686,"[0.35529999166727066, 0.016908873540353482]","[0.3008499938249588, 0.017263471974144178]","[0.2985999944806099, 0.01776344589812954]",0.06,0.04,0.93,1681.0
cwyx6pp3,legendary-sweep-807,finished,"{'Phi-mean': 0.1344499962180853, 'Phi-med': 0.13499999046325684, 'Phi-std': 0.014921377041212736, '_runtime': 1413.716843366623, '_step': 52, '_timestamp': 1740601178.8874824, '_wandb': {'runtime': 1413}, 'dr_ood': [0.1719499970972538, 0.015393098770028346], 'dr_test': [0.13424999557435513, 0.015303185244882752], 'dr_train': [0.1317499965429306, 0.0132547155864494], 'fpr_id': 0.1, 'fpr_train': 0.04, 'tpr': 0.8, 'train_acc': 0.847275, 'train_loss': 1.297879527568817, 'val_acc': 0.8130971337579618, 'val_loss': 0.5763303764686463}",2025-02-26T19:55:57Z,cifar10,1000,256,2,7,256,200,10,1413.716843366623,52.0,1740601178.8874824,0.847275,1.297879527568817,0.8130971337579618,0.5763303764686463,0.1344499962180853,0.13499999046325684,0.014921377041212736,"[0.1719499970972538, 0.015393098770028346]","[0.13424999557435513, 0.015303185244882752]","[0.1317499965429306, 0.0132547155864494]",0.1,0.04,0.8,1413.0
gezm2ikm,helpful-sweep-805,crashed,"{'_runtime': 809.5128817558289, '_step': 35, '_timestamp': 1740600431.1805189, 'train_acc': 0.8113, 'train_loss': 63.58898724365234, 'val_acc': 0.7811504777070064, 'val_loss': 0.852536245136504}",2025-02-26T19:53:32Z,cifar10,10,512,4,5,128,200,1000,809.5128817558289,35.0,1740600431.1805189,0.8113,63.58898724365234,0.7811504777070064,0.852536245136504,,,,,,,,,,
zoe9asqk,fine-sweep-804,finished,"{'Phi-mean': 0.06377999844029546, 'Phi-med': 0.06499999761581421, 'Phi-std': 0.010710349959660428, '_runtime': 1604.8509273529053, '_step': 52, '_timestamp': 1740601174.6447113, '_wandb': {'runtime': 1604}, 'dr_ood': [0.07409999806433916, 0.010329084766811202], 'dr_test': [0.06294999841600657, 0.009697808738328095], 'dr_train': [0.06354999834671617, 0.010447367921846602], 'fpr_id': 0.07, 'fpr_train': 0.08, 'tpr': 0.34, 'train_acc': 0.881925, 'train_loss': 0.4974565493583679, 'val_acc': 0.8028463375796179, 'val_loss': 0.6305215875054621}",2025-02-26T19:52:41Z,cifar10,100,256,4,3,512,200,1,1604.8509273529053,52.0,1740601174.6447113,0.881925,0.4974565493583679,0.8028463375796179,0.6305215875054621,0.06377999844029546,0.06499999761581421,0.010710349959660428,"[0.07409999806433916, 0.010329084766811202]","[0.06294999841600657, 0.009697808738328095]","[0.06354999834671617, 0.010447367921846602]",0.07,0.08,0.34,1604.0
zgdbdivj,ethereal-sweep-803,finished,"{'Phi-mean': 0.08403999789059162, 'Phi-med': 0.08500000089406967, 'Phi-std': 0.012131710020542145, '_runtime': 1072.5069315433502, '_step': 52, '_timestamp': 1740600586.9077716, '_wandb': {'runtime': 1072}, 'dr_ood': [0.11594999738037588, 0.011195869967163805], 'dr_test': [0.08364999834448099, 0.011744253470086476], 'dr_train': [0.08329999785870314, 0.012414104572906795], 'fpr_id': 0.05, 'fpr_train': 0.09, 'tpr': 0.88, 'train_acc': 0.90165, 'train_loss': 0.8213926367759704, 'val_acc': 0.8455414012738853, 'val_loss': 0.5138264624935807}",2025-02-26T19:51:40Z,cifar10,1,128,4,7,128,200,10,1072.5069315433502,52.0,1740600586.9077716,0.90165,0.8213926367759704,0.8455414012738853,0.5138264624935807,0.08403999789059162,0.08500000089406967,0.012131710020542145,"[0.11594999738037588, 0.011195869967163805]","[0.08364999834448099, 0.011744253470086476]","[0.08329999785870314, 0.012414104572906795]",0.05,0.09,0.88,1072.0
fpts2i3e,vocal-sweep-802,finished,"{'Phi-mean': 0.31475999248027803, 'Phi-med': 0.3149999976158142, 'Phi-std': 0.018467331809900015, '_runtime': 2151.181585788727, '_step': 52, '_timestamp': 1740601533.3503847, '_wandb': {'runtime': 2151}, 'dr_ood': [0.37139999240636823, 0.016341358340529674], 'dr_test': [0.31574999272823334, 0.01804681203096528], 'dr_train': [0.31664999336004257, 0.018276418433903773], 'fpr_id': 0.06, 'fpr_train': 0.08, 'tpr': 0.93, 'train_acc': 0.8277, 'train_loss': 31.542764331054688, 'val_acc': 0.7729896496815286, 'val_loss': 0.8804479176831094}",2025-02-26T19:49:28Z,cifar10,100,256,4,7,256,200,1000,2151.181585788727,52.0,1740601533.3503847,0.8277,31.542764331054688,0.7729896496815286,0.8804479176831094,0.31475999248027803,0.3149999976158142,0.018467331809900015,"[0.37139999240636823, 0.016341358340529674]","[0.31574999272823334, 0.01804681203096528]","[0.31664999336004257, 0.018276418433903773]",0.06,0.08,0.93,2151.0
e6s1j89j,gallant-sweep-801,crashed,"{'_runtime': 299.88716673851013, '_step': 3, '_timestamp': 1740599666.5317206, 'train_acc': 0.428025, 'train_loss': 1.7009772747039795, 'val_acc': 0.4225716560509554, 'val_loss': 1.5599572992628548}",2025-02-26T19:49:15Z,cifar10,1000,256,4,5,512,200,1,299.88716673851013,3.0,1740599666.5317206,0.428025,1.7009772747039795,0.4225716560509554,1.5599572992628548,,,,,,,,,,
cn7g5t3r,fresh-sweep-800,crashed,"{'_runtime': 824.2931587696075, '_step': 35, '_timestamp': 1740600046.5349908, 'train_acc': 0.847625, 'train_loss': 1.269636408996582, 'val_acc': 0.79578025477707, 'val_loss': 0.6129330237200306}",2025-02-26T19:46:54Z,cifar10,10,256,3,5,256,200,10,824.2931587696075,35.0,1740600046.5349908,0.847625,1.269636408996582,0.79578025477707,0.6129330237200306,,,,,,,,,,
2jl4vkuv,giddy-sweep-799,crashed,"{'_runtime': 3248.90456867218, '_step': 13, '_timestamp': 1740602368.0317798, 'train_acc': 0.100075, 'train_loss': 65.14648507080078, 'val_acc': 0.10071656050955416, 'val_loss': 2.3867927675793883}",2025-02-26T19:45:07Z,cifar10,1000,512,3,5,1024,200,1000,3248.90456867218,13.0,1740602368.0317798,0.100075,65.14648507080078,0.10071656050955416,2.3867927675793883,,,,,,,,,,
e0fykdog,zany-sweep-798,crashed,"{'_runtime': 266.5426559448242, '_step': 12, '_timestamp': 1740599312.5383298, 'train_acc': 0.664825, 'train_loss': 64.00173806762696, 'val_acc': 0.6915804140127388, 'val_loss': 1.297970109684452}",2025-02-26T19:43:58Z,cifar10,100,512,3,3,256,200,1000,266.5426559448242,12.0,1740599312.5383298,0.664825,64.00173806762696,0.6915804140127388,1.297970109684452,,,,,,,,,,
pucfs78l,comfy-sweep-797,crashed,"{'_runtime': 1919.0028755664823, '_step': 8, '_timestamp': 1740600880.1622837, 'train_acc': 0.205675, 'train_loss': 4.185759470367431, 'val_acc': 0.2152667197452229, 'val_loss': 1.86378299734395}",2025-02-26T19:42:32Z,cifar10,1,128,2,7,1024,200,100,1919.0028755664823,8.0,1740600880.1622837,0.205675,4.185759470367431,0.2152667197452229,1.86378299734395,,,,,,,,,,
rtunjtoj,dandy-sweep-796,finished,"{'Phi-mean': 0.3031199941337109, 'Phi-med': 0.29999998211860657, 'Phi-std': 0.018419163648712274, '_runtime': 1085.799979686737, '_step': 52, '_timestamp': 1740599902.9561398, '_wandb': {'runtime': 1085}, 'dr_ood': [0.351899990439415, 0.017532541220267837], 'dr_test': [0.3032999938726425, 0.0183060087641985], 'dr_train': [0.3018999946117401, 0.01751827517998136], 'fpr_id': 0.03, 'fpr_train': 0.07, 'tpr': 0.87, 'train_acc': 0.828025, 'train_loss': 15.499924678039552, 'val_acc': 0.7843351910828026, 'val_loss': 0.8058911725214333}",2025-02-26T19:40:10Z,cifar10,100,128,4,7,128,200,1000,1085.799979686737,52.0,1740599902.9561398,0.828025,15.499924678039552,0.7843351910828026,0.8058911725214333,0.3031199941337109,0.29999998211860657,0.018419163648712274,"[0.351899990439415, 0.017532541220267837]","[0.3032999938726425, 0.0183060087641985]","[0.3018999946117401, 0.01751827517998136]",0.03,0.07,0.87,1085.0
4s5dqq4h,feasible-sweep-795,finished,"{'Phi-mean': 0.1160699966996908, 'Phi-med': 0.11499999463558196, 'Phi-std': 0.0138276925718583, '_runtime': 1329.7021102905271, '_step': 52, '_timestamp': 1740600120.3488052, '_wandb': {'runtime': 1329}, 'dr_ood': [0.14824999563395977, 0.0121114622559899], 'dr_test': [0.11584999665617944, 0.013821269934953927], 'dr_train': [0.11454999655485151, 0.013154751987392323], 'fpr_id': 0.06, 'fpr_train': 0.06, 'tpr': 0.78, 'train_acc': 0.831425, 'train_loss': 1.0424453157424929, 'val_acc': 0.8117038216560509, 'val_loss': 0.582793238815988}",2025-02-26T19:39:35Z,cifar10,1000,128,2,3,256,200,10,1329.7021102905271,52.0,1740600120.3488052,0.831425,1.0424453157424929,0.8117038216560509,0.582793238815988,0.1160699966996908,0.11499999463558196,0.0138276925718583,"[0.14824999563395977, 0.0121114622559899]","[0.11584999665617944, 0.013821269934953927]","[0.11454999655485151, 0.013154751987392323]",0.06,0.06,0.78,1329.0
kskqwdu6,fresh-sweep-794,finished,"{'Phi-mean': 0.09119999752938748, 'Phi-med': 0.08999999612569809, 'Phi-std': 0.012925168625397708, '_runtime': 1260.1250517368317, '_step': 52, '_timestamp': 1740600024.1587486, '_wandb': {'runtime': 1259}, 'dr_ood': [0.12244999647140505, 0.012932420184905102], 'dr_test': [0.08939999781548977, 0.01102905205007887], 'dr_train': [0.09149999804794788, 0.011565032704149974], 'fpr_id': 0.02, 'fpr_train': 0.02, 'tpr': 0.77, 'train_acc': 0.89195, 'train_loss': 0.9168837194442748, 'val_acc': 0.8481289808917197, 'val_loss': 0.4490837018201306}",2025-02-26T19:39:08Z,cifar10,1,256,4,5,128,200,10,1260.1250517368317,52.0,1740600024.1587486,0.89195,0.9168837194442748,0.8481289808917197,0.4490837018201306,0.09119999752938748,0.08999999612569809,0.012925168625397708,"[0.12244999647140505, 0.012932420184905102]","[0.08939999781548977, 0.01102905205007887]","[0.09149999804794788, 0.011565032704149974]",0.02,0.02,0.77,1259.0
59y0ibxh,charmed-sweep-793,crashed,"{'_runtime': 3268.143853664398, '_step': 10, '_timestamp': 1740602032.1780186, 'train_acc': 0.571275, 'train_loss': 8.608724159240722, 'val_acc': 0.5935509554140127, 'val_loss': 1.162199985449481}",2025-02-26T19:39:08Z,cifar10,1000,512,2,5,1024,200,100,3268.143853664398,10.0,1740602032.1780186,0.571275,8.608724159240722,0.5935509554140127,1.162199985449481,,,,,,,,,,
ctx7llka,scarlet-sweep-791,finished,"{'Phi-mean': 0.31629999333620074, 'Phi-med': 0.3149999976158142, 'Phi-std': 0.017683606570548717, '_runtime': 2976.3357157707214, '_step': 52, '_timestamp': 1740601661.665161, '_wandb': {'runtime': 2976}, 'dr_ood': [0.37099999248981474, 0.01984943342445425], 'dr_test': [0.3149999937415123, 0.018165900303561088], 'dr_train': [0.31549999475479124, 0.01715371579768663], 'fpr_id': 0.08, 'fpr_train': 0.04, 'tpr': 0.95, 'train_acc': 0.8084, 'train_loss': 15.58210440673828, 'val_acc': 0.7731886942675159, 'val_loss': 0.880167079958946}",2025-02-26T19:37:57Z,cifar10,1,128,4,5,256,200,1000,2976.3357157707214,52.0,1740601661.665161,0.8084,15.58210440673828,0.7731886942675159,0.880167079958946,0.31629999333620074,0.3149999976158142,0.017683606570548717,"[0.37099999248981474, 0.01984943342445425]","[0.3149999937415123, 0.018165900303561088]","[0.31549999475479124, 0.01715371579768663]",0.08,0.04,0.95,2976.0
yrivplng,chocolate-sweep-792,finished,"{'Phi-mean': 0.11620999689400197, 'Phi-med': 0.11499999463558196, 'Phi-std': 0.014528795195056707, '_runtime': 1752.9282248020172, '_step': 52, '_timestamp': 1740600438.2876828, '_wandb': {'runtime': 1752}, 'dr_ood': [0.1541999965906143, 0.015822768535921444], 'dr_test': [0.11094999685883522, 0.01254382277637733], 'dr_train': [0.11369999706745149, 0.014170744776297395], 'fpr_id': 0.02, 'fpr_train': 0.08, 'tpr': 0.85, 'train_acc': 0.868625, 'train_loss': 2.1922483226776124, 'val_acc': 0.8274283439490446, 'val_loss': 0.5597547829910449}",2025-02-26T19:37:57Z,cifar10,1000,128,4,3,256,200,100,1752.9282248020172,52.0,1740600438.2876828,0.868625,2.1922483226776124,0.8274283439490446,0.5597547829910449,0.11620999689400197,0.11499999463558196,0.014528795195056707,"[0.1541999965906143, 0.015822768535921444]","[0.11094999685883522, 0.01254382277637733]","[0.11369999706745149, 0.014170744776297395]",0.02,0.08,0.85,1752.0
w174bil6,valiant-sweep-790,crashed,"{'_runtime': 657.3525288105011, '_step': 20, '_timestamp': 1740599333.1393857, 'train_acc': 0.72435, 'train_loss': 31.796238513183592, 'val_acc': 0.7203423566878981, 'val_loss': 1.119743722639266}",2025-02-26T19:37:47Z,cifar10,100,256,4,7,256,200,1000,657.3525288105011,20.0,1740599333.1393857,0.72435,31.796238513183592,0.7203423566878981,1.119743722639266,,,,,,,,,,
2bvfu06t,rare-sweep-787,crashed,"{'_runtime': 3228.074557542801, '_step': 10, '_timestamp': 1740601900.1050186, 'train_acc': 0.4918, 'train_loss': 3.7364922206878664, 'val_acc': 0.5230891719745223, 'val_loss': 1.2662477311055371}",2025-02-26T19:37:36Z,cifar10,1,128,4,7,512,200,100,3228.074557542801,10.0,1740601900.1050186,0.4918,3.7364922206878664,0.5230891719745223,1.2662477311055371,,,,,,,,,,
q4eq81xu,cosmic-sweep-788,finished,"{'Phi-mean': 0.049359998501837254, 'Phi-med': 0.04999999701976776, 'Phi-std': 0.009694864461764444, '_runtime': 1535.1831285953522, '_step': 52, '_timestamp': 1740600205.2041066, '_wandb': {'runtime': 1534}, 'dr_ood': [0.06289999850094319, 0.010866922283597482], 'dr_test': [0.050849998462945224, 0.00990088377662601], 'dr_train': [0.049749998580664395, 0.008870597434406456], 'fpr_id': 0.12, 'fpr_train': 0.06, 'tpr': 0.48, 'train_acc': 0.883325, 'train_loss': 0.43951519737243655, 'val_acc': 0.818968949044586, 'val_loss': 0.6082780357379063}",2025-02-26T19:37:36Z,cifar10,1000,128,3,7,128,200,1,1535.1831285953522,52.0,1740600205.2041066,0.883325,0.43951519737243655,0.818968949044586,0.6082780357379063,0.049359998501837254,0.04999999701976776,0.009694864461764444,"[0.06289999850094319, 0.010866922283597482]","[0.050849998462945224, 0.00990088377662601]","[0.049749998580664395, 0.008870597434406456]",0.12,0.06,0.48,1534.0
2bvfu06t,rare-sweep-787,crashed,"{'_runtime': 3228.074557542801, '_step': 10, '_timestamp': 1740601900.1050186, 'train_acc': 0.4918, 'train_loss': 3.7364922206878664, 'val_acc': 0.5230891719745223, 'val_loss': 1.2662477311055371}",2025-02-26T19:37:36Z,cifar10,1,128,4,7,512,200,100,3228.074557542801,10.0,1740601900.1050186,0.4918,3.7364922206878664,0.5230891719745223,1.2662477311055371,,,,,,,,,,
2txclesa,good-sweep-786,finished,"{'Phi-mean': 0.12753999617695808, 'Phi-med': 0.125, 'Phi-std': 0.013433107603429048, '_runtime': 2320.489860534668, '_step': 52, '_timestamp': 1740600992.3075235, '_wandb': {'runtime': 2320}, 'dr_ood': [0.17714999601244927, 0.015831218836449678], 'dr_test': [0.12464999705553056, 0.013950896500507248], 'dr_train': [0.12724999599158765, 0.014855553470794714], 'fpr_id': 0.06, 'fpr_train': 0.12, 'tpr': 1, 'train_acc': 0.851, 'train_loss': 2.25846192150116, 'val_acc': 0.818172770700637, 'val_loss': 0.5848875915168956}",2025-02-26T19:37:35Z,cifar10,1000,128,3,5,256,200,100,2320.489860534668,52.0,1740600992.3075235,0.851,2.25846192150116,0.818172770700637,0.5848875915168956,0.12753999617695808,0.125,0.013433107603429048,"[0.17714999601244927, 0.015831218836449678]","[0.12464999705553056, 0.013950896500507248]","[0.12724999599158765, 0.014855553470794714]",0.06,0.12,1.0,2320.0
nfvviqvm,blooming-sweep-785,crashed,"{'_runtime': 2752.0975444316864, '_step': 2, '_timestamp': 1740601422.6557064, 'train_acc': 0.42875, 'train_loss': 26.547519540405272, 'val_acc': 0.4754179936305733, 'val_loss': 1.406723517521172}",2025-02-26T19:37:35Z,cifar10,1000,512,2,7,1024,200,100,2752.0975444316864,2.0,1740601422.6557064,0.42875,26.547519540405272,0.4754179936305733,1.406723517521172,,,,,,,,,,
wx9vsnp0,snowy-sweep-783,finished,"{'Phi-mean': 0.103779997125268, 'Phi-med': 0.10499999672174454, 'Phi-std': 0.013634940087567654, '_runtime': 1202.515730381012, '_step': 52, '_timestamp': 1740599871.4094625, '_wandb': {'runtime': 1202}, 'dr_ood': [0.14439999610185622, 0.014987995952787532], 'dr_test': [0.1046999966353178, 0.01326310639839996], 'dr_train': [0.10164999701082708, 0.011641627858467405], 'fpr_id': 0.09, 'fpr_train': 0.05, 'tpr': 0.94, 'train_acc': 0.873, 'train_loss': 6.970888887023926, 'val_acc': 0.8462380573248408, 'val_loss': 0.4956159572692434}",2025-02-26T19:37:34Z,cifar10,10,512,3,5,128,200,100,1202.515730381012,52.0,1740599871.4094625,0.873,6.970888887023926,0.8462380573248408,0.4956159572692434,0.103779997125268,0.10499999672174454,0.013634940087567654,"[0.14439999610185622, 0.014987995952787532]","[0.1046999966353178, 0.01326310639839996]","[0.10164999701082708, 0.011641627858467405]",0.09,0.05,0.94,1202.0
xc9l170r,silvery-sweep-782,crashed,"{'_runtime': 3349.2110300064087, '_step': 19, '_timestamp': 1740602019.9828491, 'train_acc': 0.735225, 'train_loss': 1.5541327402114868, 'val_acc': 0.7377587579617835, 'val_loss': 0.7394029078589883}",2025-02-26T19:37:34Z,cifar10,100,256,4,5,512,200,10,3349.2110300064087,19.0,1740602019.9828491,0.735225,1.5541327402114868,0.7377587579617835,0.7394029078589883,,,,,,,,,,
m06trl4k,spring-sweep-784,crashed,"{'_runtime': 3360.931409835815, '_step': 40, '_timestamp': 1740602032.0457408, 'train_acc': 0.807625, 'train_loss': 31.615678756713866, 'val_acc': 0.7703025477707006, 'val_loss': 0.9004989072775386}",2025-02-26T19:37:34Z,cifar10,1,256,4,7,256,200,1000,3360.931409835815,40.0,1740602032.0457408,0.807625,31.615678756713866,0.7703025477707006,0.9004989072775386,,,,,,,,,,
2p2clk03,resilient-sweep-781,finished,"{'Phi-mean': 0.08235999802500009, 'Phi-med': 0.07999999821186066, 'Phi-std': 0.012009595827929835, '_runtime': 1740.9065680503843, '_step': 52, '_timestamp': 1740600402.131197, '_wandb': {'runtime': 1740}, 'dr_ood': [0.11384999699890612, 0.012744704697875892], 'dr_test': [0.08684999786317349, 0.01213785358567326], 'dr_train': [0.08209999792277813, 0.012332477145394384], 'fpr_id': 0.1, 'fpr_train': 0.06, 'tpr': 0.78, 'train_acc': 0.904225, 'train_loss': 0.8115931037902832, 'val_acc': 0.8453423566878981, 'val_loss': 0.5199277532897937}",2025-02-26T19:37:33Z,cifar10,1000,128,4,7,128,200,10,1740.9065680503843,52.0,1740600402.131197,0.904225,0.8115931037902832,0.8453423566878981,0.5199277532897937,0.08235999802500009,0.07999999821186066,0.012009595827929835,"[0.11384999699890612, 0.012744704697875892]","[0.08684999786317349, 0.01213785358567326]","[0.08209999792277813, 0.012332477145394384]",0.1,0.06,0.78,1740.0
5xkw9pmi,glorious-sweep-780,crashed,"{'_runtime': 2904.4899406433105, '_step': 1, '_timestamp': 1740601572.1011376, 'train_acc': 0.38395, 'train_loss': 17.87956236114502, 'val_acc': 0.4376990445859872, 'val_loss': 1.525541723913448}",2025-02-26T19:37:32Z,cifar10,10,256,3,7,1024,200,100,2904.4899406433105,1.0,1740601572.1011376,0.38395,17.87956236114502,0.4376990445859872,1.525541723913448,,,,,,,,,,
no5ytzdq,cool-sweep-779,crashed,"{'_runtime': 3382.7750108242035, '_step': 22, '_timestamp': 1740602048.1213975, 'train_acc': 0.719575, 'train_loss': 8.050830981445312, 'val_acc': 0.738953025477707, 'val_loss': 0.823580293139075}",2025-02-26T19:37:32Z,cifar10,1,512,2,7,512,200,100,3382.7750108242035,22.0,1740602048.1213975,0.719575,8.050830981445312,0.738953025477707,0.823580293139075,,,,,,,,,,
hqyeoz6c,grateful-sweep-776,finished,"{'Phi-mean': 0.30860999310016635, 'Phi-med': 0.3100000023841858, 'Phi-std': 0.016923884219411583, '_runtime': 1510.963651418686, '_step': 52, '_timestamp': 1740600170.5663557, '_wandb': {'runtime': 1510}, 'dr_ood': [0.3657999923825264, 0.01751741976605882], 'dr_test': [0.3101499933004379, 0.017740559650428797], 'dr_train': [0.30579999268054964, 0.01669910095930239], 'fpr_id': 0.12, 'fpr_train': 0.07, 'tpr': 0.97, 'train_acc': 0.810525, 'train_loss': 15.564752262878418, 'val_acc': 0.7611464968152867, 'val_loss': 0.8849896279869566}",2025-02-26T19:37:31Z,cifar10,1000,128,3,7,128,200,1000,1510.963651418686,52.0,1740600170.5663557,0.810525,15.564752262878418,0.7611464968152867,0.8849896279869566,0.30860999310016635,0.3100000023841858,0.016923884219411583,"[0.3657999923825264, 0.01751741976605882]","[0.3101499933004379, 0.017740559650428797]","[0.30579999268054964, 0.01669910095930239]",0.12,0.07,0.97,1510.0
x9sks4hj,feasible-sweep-777,crashed,"{'_runtime': 3381.234370946884, '_step': 37, '_timestamp': 1740602040.978802, 'train_acc': 0.797125, 'train_loss': 0.6831259625911713, 'val_acc': 0.7853304140127388, 'val_loss': 0.6492233929360748}",2025-02-26T19:37:31Z,cifar10,100,128,2,5,512,200,1,3381.234370946884,37.0,1740602040.978802,0.797125,0.6831259625911713,0.7853304140127388,0.6492233929360748,,,,,,,,,,
09qhbtf8,ancient-sweep-778,crashed,"{'_runtime': 3280.290346622467, '_step': 10, '_timestamp': 1740601946.5742977, 'train_acc': 0.4918, 'train_loss': 3.7364922206878664, 'val_acc': 0.5230891719745223, 'val_loss': 1.2662477311055371}",2025-02-26T19:37:31Z,cifar10,10,128,4,7,512,200,100,3280.290346622467,10.0,1740601946.5742977,0.4918,3.7364922206878664,0.5230891719745223,1.2662477311055371,,,,,,,,,,
dwjdjc2r,revived-sweep-775,crashed,"{'_runtime': 3397.417375087738, '_step': 40, '_timestamp': 1740602056.399811, 'train_acc': 0.897, 'train_loss': 0.4579615486860275, 'val_acc': 0.8422571656050956, 'val_loss': 0.567514756113101}",2025-02-26T19:37:30Z,cifar10,1000,256,4,7,256,200,1,3397.417375087738,40.0,1740602056.399811,0.897,0.4579615486860275,0.8422571656050956,0.567514756113101,,,,,,,,,,
33uwm1gv,winter-sweep-774,crashed,"{'_runtime': 2899.68688082695, '_step': 2, '_timestamp': 1740601558.2955728, 'train_acc': 0.190025, 'train_loss': 6.708609234619141, 'val_acc': 0.19257563694267515, 'val_loss': 1.9180531509362968}",2025-02-26T19:37:30Z,cifar10,10,128,2,7,1024,200,100,2899.68688082695,2.0,1740601558.2955728,0.190025,6.708609234619141,0.19257563694267515,1.9180531509362968,,,,,,,,,,
vzl002gk,breezy-sweep-772,finished,"{'Phi-mean': 0.06183999854326248, 'Phi-med': 0.05999999865889549, 'Phi-std': 0.009834347902640749, '_runtime': 1193.64169216156, '_step': 52, '_timestamp': 1740599850.6183512, '_wandb': {'runtime': 1193}, 'dr_ood': [0.09339999761432408, 0.012080562105615773], 'dr_test': [0.06214999873191118, 0.009753332867564636], 'dr_train': [0.06149999842047691, 0.011124297643575122], 'fpr_id': 0.08, 'fpr_train': 0.07, 'tpr': 0.93, 'train_acc': 0.923025, 'train_loss': 0.5494804799556732, 'val_acc': 0.845640923566879, 'val_loss': 0.5547805504434428}",2025-02-26T19:37:29Z,cifar10,1,512,4,3,128,200,1,1193.64169216156,52.0,1740599850.6183512,0.923025,0.5494804799556732,0.845640923566879,0.5547805504434428,0.06183999854326248,0.05999999865889549,0.009834347902640749,"[0.09339999761432408, 0.012080562105615773]","[0.06214999873191118, 0.009753332867564636]","[0.06149999842047691, 0.011124297643575122]",0.08,0.07,0.93,1193.0
sxkhc3yt,magic-sweep-773,crashed,"{'_runtime': 3328.9796857833862, '_step': 24, '_timestamp': 1740601987.0115657, 'train_acc': 0.689125, 'train_loss': 63.914282220458986, 'val_acc': 0.693172770700637, 'val_loss': 1.2805561222088564}",2025-02-26T19:37:29Z,cifar10,1000,512,3,5,512,200,1000,3328.9796857833862,24.0,1740601987.0115657,0.689125,63.914282220458986,0.693172770700637,1.2805561222088564,,,,,,,,,,
dksp6nc0,serene-sweep-770,crashed,"{'_runtime': 3283.8147418498993, '_step': 10, '_timestamp': 1740601940.55888, 'train_acc': 0.44425, 'train_loss': 1.521436790084839, 'val_acc': 0.47701035031847133, 'val_loss': 1.3350216438815852}",2025-02-26T19:37:28Z,cifar10,1,128,4,7,512,200,1,3283.8147418498993,10.0,1740601940.55888,0.44425,1.521436790084839,0.47701035031847133,1.3350216438815852,,,,,,,,,,
dsds72sv,solar-sweep-769,crashed,"{'_runtime': 3388.735606431961, '_step': 26, '_timestamp': 1740602044.8910155, 'train_acc': 0.8037, 'train_loss': 1.4146192638397217, 'val_acc': 0.7866242038216561, 'val_loss': 0.6575849194815204}",2025-02-26T19:37:28Z,cifar10,100,256,3,5,512,200,10,3388.735606431961,26.0,1740602044.8910155,0.8037,1.4146192638397217,0.7866242038216561,0.6575849194815204,,,,,,,,,,
1qbuix0h,likely-sweep-771,crashed,"{'_runtime': 3344.2245762348175, '_step': 7, '_timestamp': 1740602001.185187, 'train_acc': 0.50715, 'train_loss': 5.523898498535156, 'val_acc': 0.5262738853503185, 'val_loss': 1.3071657597639}",2025-02-26T19:37:28Z,cifar10,100,256,3,5,1024,200,100,3344.2245762348175,7.0,1740602001.185187,0.50715,5.523898498535156,0.5262738853503185,1.3071657597639,,,,,,,,,,
mv97jsbs,lunar-sweep-768,finished,"{'Phi-mean': 0.10997999677062034, 'Phi-med': 0.10999999940395357, 'Phi-std': 0.01294988772393883, '_runtime': 2966.276969909668, '_step': 52, '_timestamp': 1740601621.6416678, '_wandb': {'runtime': 2965}, 'dr_ood': [0.1482999958842993, 0.013345786205063376], 'dr_test': [0.1097999968379736, 0.013017680390857196], 'dr_train': [0.1122999969869852, 0.012969579125270218], 'fpr_id': 0.09, 'fpr_train': 0.15, 'tpr': 0.95, 'train_acc': 0.883025, 'train_loss': 1.2784987497329712, 'val_acc': 0.8198646496815286, 'val_loss': 0.5647941674016843}",2025-02-26T19:37:27Z,cifar10,1000,512,4,5,256,200,10,2966.276969909668,52.0,1740601621.6416678,0.883025,1.2784987497329712,0.8198646496815286,0.5647941674016843,0.10997999677062034,0.10999999940395357,0.01294988772393883,"[0.1482999958842993, 0.013345786205063376]","[0.1097999968379736, 0.013017680390857196]","[0.1122999969869852, 0.012969579125270218]",0.09,0.15,0.95,2965.0
